key_0,actual,predicted,age,income,membership_duration,difficulty,duration,reward,web,email,social,mobile,gender = _F,gender = _M,gender = _O
97250,1,3,66,58000.0,337,0,3,0,0,1,1,1,1,0,0
141702,1,3,25,67000.0,1670,0,3,0,0,1,1,1,0,1,0
93694,3,3,71,89000.0,240,0,4,0,1,1,0,1,1,0,0
143039,3,3,32,68000.0,431,0,3,0,0,1,1,1,1,0,0
147598,1,3,53,58000.0,808,0,3,0,0,1,1,1,0,1,0
66948,1,1,48,57000.0,250,0,4,0,1,1,0,1,0,1,0
16898,1,1,58,117000.0,803,0,4,0,1,1,0,1,0,1,0
94130,3,1,30,64000.0,725,0,4,0,1,1,0,1,0,1,0
118101,3,3,26,46000.0,295,0,3,0,0,1,1,1,0,1,0
134385,2,2,63,95000.0,611,10,10,2,1,1,1,1,1,0,0
51423,1,1,74,84000.0,390,0,4,0,1,1,0,1,1,0,0
96953,3,1,54,41000.0,1076,0,3,0,0,1,1,1,0,1,0
131524,3,1,33,54000.0,372,0,4,0,1,1,0,1,0,1,0
123736,3,3,60,35000.0,449,0,3,0,0,1,1,1,0,1,0
61346,3,3,68,53000.0,1701,0,3,0,0,1,1,1,0,1,0
36340,1,1,47,45000.0,1424,0,3,0,0,1,1,1,0,1,0
141030,1,1,48,47000.0,261,0,4,0,1,1,0,1,0,1,0
127765,3,3,46,61000.0,790,0,4,0,1,1,0,1,0,1,0
65009,2,2,43,90000.0,824,7,7,3,1,1,1,1,1,0,0
85454,1,1,35,38000.0,135,0,4,0,1,1,0,1,0,1,0
79115,1,1,27,49000.0,1379,0,4,0,1,1,0,1,0,1,0
81661,1,1,80,116000.0,512,0,3,0,0,1,1,1,1,0,0
116270,3,3,88,54000.0,1006,0,4,0,1,1,0,1,1,0,0
70369,3,3,27,31000.0,396,0,3,0,0,1,1,1,1,0,0
61470,3,1,74,63000.0,315,0,3,0,0,1,1,1,1,0,0
145193,3,3,52,64000.0,129,0,3,0,0,1,1,1,1,0,0
7236,0,0,48,82000.0,656,10,5,10,1,1,1,1,1,0,0
97927,1,1,28,53000.0,64,0,4,0,1,1,0,1,0,1,0
66952,1,1,48,57000.0,250,0,4,0,1,1,0,1,0,1,0
114621,3,3,62,91000.0,576,0,4,0,1,1,0,1,1,0,0
120670,0,0,80,61000.0,398,10,5,10,1,1,1,1,1,0,0
79629,1,1,74,35000.0,435,0,4,0,1,1,0,1,1,0,0
22557,1,1,79,66000.0,1818,20,10,5,1,1,0,0,0,1,0
118868,3,1,80,98000.0,983,0,3,0,0,1,1,1,1,0,0
84282,3,3,18,51000.0,274,0,3,0,0,1,1,1,0,1,0
58662,1,3,25,46000.0,688,0,3,0,0,1,1,1,0,1,0
14132,1,1,56,54000.0,460,0,4,0,1,1,0,1,0,1,0
22902,1,1,58,64000.0,847,0,4,0,1,1,0,1,1,0,0
92341,3,3,76,94000.0,771,0,3,0,0,1,1,1,0,1,0
45479,1,3,28,40000.0,1752,0,3,0,0,1,1,1,0,1,0
134236,1,1,58,93000.0,667,0,4,0,1,1,0,1,1,0,0
42723,2,2,89,119000.0,907,7,7,3,1,1,1,1,0,1,0
96898,3,3,19,35000.0,286,0,3,0,0,1,1,1,0,1,0
138608,1,1,35,34000.0,444,0,3,0,0,1,1,1,0,1,0
128791,2,2,50,71000.0,733,10,10,2,1,1,1,1,1,0,0
35989,1,1,51,75000.0,581,0,4,0,1,1,0,1,1,0,0
75089,2,2,82,104000.0,503,7,7,3,1,1,1,1,1,0,0
124061,1,1,70,67000.0,1479,0,4,0,1,1,0,1,0,1,0
12393,1,1,70,105000.0,357,20,10,5,1,1,0,0,0,1,0
112390,1,3,38,37000.0,1153,0,3,0,0,1,1,1,0,1,0
124560,1,1,42,41000.0,1499,10,7,10,0,1,1,1,0,1,0
37013,1,1,37,48000.0,283,0,4,0,1,1,0,1,0,1,0
41531,1,1,65,52000.0,344,0,4,0,1,1,0,1,1,0,0
118535,0,0,44,87000.0,798,5,7,5,1,1,0,1,1,0,0
94028,0,0,23,37000.0,1529,5,5,5,1,1,1,1,0,1,0
91265,3,3,35,60000.0,330,0,3,0,0,1,1,1,0,1,0
56751,1,3,60,30000.0,775,0,3,0,0,1,1,1,0,1,0
31882,3,3,35,34000.0,817,0,3,0,0,1,1,1,1,0,0
116389,1,1,73,60000.0,207,0,4,0,1,1,0,1,1,0,0
35157,1,1,89,84000.0,818,0,3,0,0,1,1,1,0,1,0
81594,1,1,56,82000.0,1095,0,3,0,0,1,1,1,0,1,0
2204,1,3,23,49000.0,269,0,4,0,1,1,0,1,0,1,0
135949,1,1,57,92000.0,151,0,4,0,1,1,0,1,0,1,0
119025,1,1,47,54000.0,241,0,4,0,1,1,0,1,1,0,0
38050,3,3,67,77000.0,260,0,3,0,0,1,1,1,1,0,0
64963,1,1,40,39000.0,536,20,10,5,1,1,0,0,0,1,0
142886,0,0,19,40000.0,184,10,7,10,0,1,1,1,0,1,0
32657,1,1,22,33000.0,896,0,3,0,0,1,1,1,0,1,0
71770,3,3,77,46000.0,937,0,3,0,0,1,1,1,1,0,0
113743,1,1,20,67000.0,235,0,4,0,1,1,0,1,0,1,0
53775,1,1,54,71000.0,307,20,10,5,1,1,0,0,0,1,0
118785,3,1,49,55000.0,383,0,3,0,0,1,1,1,0,1,0
138966,3,1,23,72000.0,380,0,3,0,0,1,1,1,0,1,0
56630,3,3,29,71000.0,46,0,3,0,0,1,1,1,0,1,0
83028,1,3,64,95000.0,765,0,3,0,0,1,1,1,1,0,0
102617,1,3,69,65000.0,175,0,3,0,0,1,1,1,0,1,0
24529,1,1,56,43000.0,720,0,4,0,1,1,0,1,0,1,0
72221,0,0,52,94000.0,1086,10,5,10,1,1,1,1,0,1,0
21527,3,3,61,62000.0,440,0,3,0,0,1,1,1,1,0,0
43798,1,3,42,58000.0,637,0,3,0,0,1,1,1,0,0,1
115325,3,1,38,56000.0,383,0,3,0,0,1,1,1,0,1,0
114905,3,1,67,98000.0,525,0,4,0,1,1,0,1,0,1,0
19872,1,1,21,59000.0,980,0,4,0,1,1,0,1,1,0,0
82514,1,3,21,59000.0,38,0,3,0,0,1,1,1,1,0,0
35793,1,1,71,44000.0,1129,0,4,0,1,1,0,1,0,1,0
115476,3,3,67,71000.0,577,0,3,0,0,1,1,1,1,0,0
48521,2,2,63,95000.0,733,10,10,2,1,1,1,1,1,0,0
94782,3,3,89,87000.0,973,0,4,0,1,1,0,1,1,0,0
85270,2,2,24,50000.0,133,7,7,3,1,1,1,1,1,0,0
121273,1,1,60,68000.0,282,0,4,0,1,1,0,1,1,0,0
120127,1,1,50,59000.0,539,0,3,0,0,1,1,1,0,1,0
77039,3,3,55,80000.0,217,0,3,0,0,1,1,1,1,0,0
131028,1,1,50,97000.0,156,0,4,0,1,1,0,1,1,0,0
142191,1,1,73,64000.0,387,0,4,0,1,1,0,1,0,0,1
112372,1,3,38,37000.0,1153,0,3,0,0,1,1,1,0,1,0
138311,1,1,55,99000.0,611,0,3,0,0,1,1,1,1,0,0
88989,3,3,54,63000.0,56,0,4,0,1,1,0,1,1,0,0
20028,3,3,51,90000.0,57,0,3,0,0,1,1,1,1,0,0
134469,3,1,21,37000.0,1779,0,3,0,0,1,1,1,0,1,0
109820,3,3,66,95000.0,848,0,4,0,1,1,0,1,1,0,0
94430,1,1,65,81000.0,197,0,3,0,0,1,1,1,1,0,0
76834,1,1,60,32000.0,221,0,4,0,1,1,0,1,1,0,0
112772,1,1,41,39000.0,1024,0,4,0,1,1,0,1,1,0,0
46946,1,1,44,47000.0,397,0,3,0,0,1,1,1,0,1,0
134195,1,1,78,110000.0,588,0,3,0,0,1,1,1,1,0,0
128007,1,1,40,63000.0,448,0,3,0,0,1,1,1,0,1,0
99676,3,3,58,95000.0,990,0,4,0,1,1,0,1,0,0,1
136677,3,3,59,56000.0,1035,0,3,0,0,1,1,1,1,0,0
98998,1,1,61,70000.0,906,0,4,0,1,1,0,1,0,1,0
124673,3,3,56,84000.0,890,0,4,0,1,1,0,1,0,1,0
44638,1,1,50,43000.0,532,0,4,0,1,1,0,1,0,1,0
54299,1,1,33,39000.0,194,0,4,0,1,1,0,1,0,1,0
119050,1,1,50,50000.0,355,0,4,0,1,1,0,1,1,0,0
71821,3,3,37,51000.0,899,0,4,0,1,1,0,1,0,1,0
4248,1,1,48,47000.0,4,0,4,0,1,1,0,1,1,0,0
61295,2,2,36,41000.0,210,7,7,3,1,1,1,1,0,1,0
100090,0,0,82,75000.0,542,10,7,10,0,1,1,1,1,0,0
58521,1,1,76,72000.0,791,0,4,0,1,1,0,1,1,0,0
43045,3,1,20,58000.0,358,0,3,0,0,1,1,1,0,1,0
82137,3,1,77,37000.0,552,0,4,0,1,1,0,1,1,0,0
18963,1,1,76,56000.0,1442,0,3,0,0,1,1,1,0,1,0
7350,1,1,54,82000.0,530,0,4,0,1,1,0,1,1,0,0
97733,3,3,67,36000.0,255,0,4,0,1,1,0,1,1,0,0
121923,1,1,60,95000.0,280,0,4,0,1,1,0,1,0,1,0
49967,1,1,54,52000.0,97,0,4,0,1,1,0,1,0,1,0
138269,3,3,65,80000.0,1572,0,4,0,1,1,0,1,0,1,0
134348,0,0,47,71000.0,1003,5,5,5,1,1,1,1,0,1,0
133142,1,1,53,56000.0,75,0,4,0,1,1,0,1,1,0,0
97484,0,0,52,35000.0,1553,10,5,10,1,1,1,1,0,1,0
8456,1,1,21,74000.0,619,0,3,0,0,1,1,1,0,1,0
68858,3,1,35,46000.0,52,0,4,0,1,1,0,1,0,1,0
57735,1,1,79,106000.0,562,0,4,0,1,1,0,1,1,0,0
91596,1,3,44,65000.0,1423,0,4,0,1,1,0,1,1,0,0
22110,3,3,58,32000.0,646,0,3,0,0,1,1,1,0,1,0
144973,3,1,50,62000.0,73,0,3,0,0,1,1,1,0,1,0
20141,1,1,59,105000.0,341,0,3,0,0,1,1,1,1,0,0
19983,3,1,51,43000.0,385,0,3,0,0,1,1,1,0,1,0
50017,3,3,77,72000.0,583,0,3,0,0,1,1,1,0,1,0
95460,3,3,77,43000.0,459,0,3,0,0,1,1,1,1,0,0
94743,1,1,73,117000.0,294,0,4,0,1,1,0,1,0,1,0
75282,3,3,69,56000.0,1237,0,3,0,0,1,1,1,0,1,0
94097,3,1,37,43000.0,52,0,4,0,1,1,0,1,1,0,0
22727,1,1,18,73000.0,279,0,4,0,1,1,0,1,0,1,0
142862,3,1,46,36000.0,775,0,4,0,1,1,0,1,0,1,0
111477,2,2,88,80000.0,520,10,10,2,1,1,1,1,1,0,0
30166,1,2,68,68000.0,140,7,7,3,1,1,1,1,1,0,0
110119,1,1,33,37000.0,354,0,4,0,1,1,0,1,1,0,0
30338,3,1,63,65000.0,120,0,4,0,1,1,0,1,1,0,0
145324,3,3,19,57000.0,277,0,3,0,0,1,1,1,0,1,0
92031,1,3,35,30000.0,967,0,3,0,0,1,1,1,0,1,0
33735,3,3,39,45000.0,12,0,4,0,1,1,0,1,0,1,0
692,3,3,78,58000.0,988,0,3,0,0,1,1,1,0,1,0
76923,1,1,54,96000.0,973,0,4,0,1,1,0,1,1,0,0
44810,2,2,76,44000.0,1039,20,10,5,1,1,0,0,0,1,0
95526,1,1,34,32000.0,258,0,4,0,1,1,0,1,0,1,0
86178,2,2,31,46000.0,623,10,10,2,1,1,1,1,0,1,0
61126,1,1,51,45000.0,392,0,4,0,1,1,0,1,0,1,0
16949,3,3,87,92000.0,847,0,4,0,1,1,0,1,1,0,0
75172,2,2,35,41000.0,362,7,7,3,1,1,1,1,0,1,0
96772,3,1,38,54000.0,472,0,3,0,0,1,1,1,1,0,0
56023,3,3,45,30000.0,92,0,3,0,0,1,1,1,0,1,0
122839,3,3,29,44000.0,739,0,4,0,1,1,0,1,0,1,0
38153,1,1,81,101000.0,512,10,7,2,1,1,0,1,1,0,0
67791,0,0,33,37000.0,482,10,7,10,0,1,1,1,1,0,0
64377,2,2,62,56000.0,1049,10,10,2,1,1,1,1,0,1,0
132620,1,1,49,57000.0,184,0,3,0,0,1,1,1,0,1,0
143987,1,1,21,34000.0,1638,0,4,0,1,1,0,1,1,0,0
65857,3,1,55,83000.0,1088,0,4,0,1,1,0,1,0,1,0
106973,1,1,55,60000.0,437,0,4,0,1,1,0,1,0,1,0
8287,1,1,42,53000.0,209,0,3,0,0,1,1,1,1,0,0
65879,3,3,72,64000.0,9,0,4,0,1,1,0,1,0,1,0
56175,1,3,66,95000.0,625,0,3,0,0,1,1,1,0,1,0
119920,1,1,59,114000.0,906,0,4,0,1,1,0,1,1,0,0
93040,1,1,41,45000.0,564,0,3,0,0,1,1,1,0,1,0
69921,1,1,27,32000.0,276,0,4,0,1,1,0,1,0,1,0
79036,1,1,67,58000.0,409,0,4,0,1,1,0,1,0,0,1
17994,1,3,61,52000.0,189,0,3,0,0,1,1,1,0,1,0
137828,3,3,101,59000.0,504,0,3,0,0,1,1,1,1,0,0
86892,3,3,38,48000.0,799,0,3,0,0,1,1,1,1,0,0
1075,3,3,55,94000.0,283,0,3,0,0,1,1,1,1,0,0
44899,3,3,56,54000.0,1249,0,3,0,0,1,1,1,1,0,0
43030,1,1,20,58000.0,358,0,3,0,0,1,1,1,0,1,0
27801,1,2,56,85000.0,442,10,7,2,1,1,0,1,0,1,0
83099,2,2,25,35000.0,249,7,7,3,1,1,1,1,0,1,0
59227,1,1,25,62000.0,1808,0,3,0,0,1,1,1,0,1,0
29348,3,1,48,71000.0,343,0,3,0,0,1,1,1,1,0,0
30570,3,1,61,99000.0,338,0,4,0,1,1,0,1,0,1,0
45128,3,1,52,68000.0,818,0,4,0,1,1,0,1,1,0,0
116173,1,1,34,46000.0,295,0,4,0,1,1,0,1,0,1,0
115321,1,1,38,56000.0,383,0,3,0,0,1,1,1,0,1,0
105044,3,1,45,32000.0,763,0,4,0,1,1,0,1,0,1,0
60260,1,1,69,118000.0,1032,0,4,0,1,1,0,1,1,0,0
142644,1,1,41,61000.0,565,0,4,0,1,1,0,1,0,1,0
42193,1,1,75,61000.0,96,0,4,0,1,1,0,1,0,1,0
84671,3,3,38,66000.0,620,0,3,0,0,1,1,1,1,0,0
112718,3,3,70,42000.0,290,0,3,0,0,1,1,1,1,0,0
94053,1,1,32,71000.0,232,0,3,0,0,1,1,1,1,0,0
30169,1,1,47,40000.0,1720,0,4,0,1,1,0,1,0,1,0
60425,3,3,18,43000.0,1005,0,3,0,0,1,1,1,1,0,0
34796,3,1,89,67000.0,225,0,4,0,1,1,0,1,1,0,0
106566,3,1,37,49000.0,1240,0,4,0,1,1,0,1,0,1,0
50066,1,1,61,114000.0,645,0,3,0,0,1,1,1,0,1,0
132403,1,1,76,62000.0,571,0,4,0,1,1,0,1,1,0,0
140291,1,3,61,84000.0,225,0,3,0,0,1,1,1,0,1,0
107025,3,3,63,97000.0,767,0,3,0,0,1,1,1,1,0,0
59111,2,2,26,61000.0,332,10,10,2,1,1,1,1,0,1,0
112173,3,3,45,63000.0,401,0,3,0,0,1,1,1,0,1,0
132532,3,3,28,57000.0,283,0,3,0,0,1,1,1,1,0,0
131480,1,1,61,76000.0,1767,0,4,0,1,1,0,1,1,0,0
59636,0,0,100,71000.0,207,10,7,10,0,1,1,1,1,0,0
108505,3,3,75,67000.0,840,0,3,0,0,1,1,1,1,0,0
20192,3,1,21,50000.0,297,0,3,0,0,1,1,1,1,0,0
41696,1,1,49,65000.0,353,20,10,5,1,1,0,0,0,1,0
2909,0,0,73,92000.0,394,5,5,5,1,1,1,1,0,1,0
66258,1,1,49,52000.0,298,0,4,0,1,1,0,1,1,0,0
62139,1,1,81,89000.0,296,0,3,0,0,1,1,1,0,1,0
50851,1,1,34,73000.0,1592,0,4,0,1,1,0,1,1,0,0
22369,1,1,30,55000.0,821,0,4,0,1,1,0,1,1,0,0
60928,0,0,34,48000.0,303,10,5,10,1,1,1,1,1,0,0
126362,1,1,55,55000.0,86,0,4,0,1,1,0,1,1,0,0
113093,1,1,89,82000.0,847,0,4,0,1,1,0,1,1,0,0
60909,3,3,42,65000.0,43,0,3,0,0,1,1,1,0,1,0
8399,3,1,63,73000.0,390,0,4,0,1,1,0,1,0,1,0
42940,1,1,25,45000.0,5,0,4,0,1,1,0,1,0,1,0
108336,0,0,94,85000.0,487,10,7,10,0,1,1,1,1,0,0
187,2,2,67,96000.0,1433,7,7,3,1,1,1,1,0,1,0
145770,1,1,71,95000.0,180,0,3,0,0,1,1,1,0,1,0
3793,3,3,71,65000.0,1317,0,3,0,0,1,1,1,0,1,0
87711,1,1,94,49000.0,168,0,4,0,1,1,0,1,1,0,0
79849,1,1,30,40000.0,542,0,4,0,1,1,0,1,1,0,0
21362,1,1,73,52000.0,380,0,4,0,1,1,0,1,1,0,0
14770,3,1,62,67000.0,76,0,4,0,1,1,0,1,0,1,0
63969,1,1,70,95000.0,940,0,3,0,0,1,1,1,1,0,0
44547,1,1,55,33000.0,205,0,4,0,1,1,0,1,1,0,0
89676,1,1,86,46000.0,859,0,4,0,1,1,0,1,0,1,0
126931,1,1,68,63000.0,401,0,3,0,0,1,1,1,0,1,0
31350,1,0,51,85000.0,559,10,7,10,0,1,1,1,1,0,0
102738,1,0,67,94000.0,608,5,7,5,1,1,0,1,1,0,0
63661,1,1,85,75000.0,758,0,4,0,1,1,0,1,0,1,0
107370,0,0,56,68000.0,87,5,7,5,1,1,0,1,1,0,0
67537,0,0,26,38000.0,1630,5,7,5,1,1,0,1,0,1,0
60924,3,1,34,48000.0,303,0,3,0,0,1,1,1,1,0,0
87144,1,1,62,69000.0,392,0,4,0,1,1,0,1,0,1,0
126091,1,1,63,78000.0,226,0,4,0,1,1,0,1,1,0,0
71196,1,1,51,74000.0,248,0,4,0,1,1,0,1,1,0,0
135537,1,1,38,30000.0,189,0,4,0,1,1,0,1,0,1,0
148051,3,3,74,98000.0,795,0,3,0,0,1,1,1,1,0,0
34310,1,1,39,55000.0,1350,0,3,0,0,1,1,1,1,0,0
141416,1,1,35,60000.0,1014,0,4,0,1,1,0,1,1,0,0
67022,2,1,78,111000.0,269,10,7,2,1,1,0,1,1,0,0
74346,1,1,48,56000.0,1720,0,4,0,1,1,0,1,0,1,0
25026,2,1,66,88000.0,74,20,10,5,1,1,0,0,0,1,0
148050,3,3,74,98000.0,795,0,3,0,0,1,1,1,1,0,0
122086,1,3,77,97000.0,867,0,4,0,1,1,0,1,0,1,0
60503,1,1,48,47000.0,503,0,4,0,1,1,0,1,1,0,0
34039,3,3,101,99000.0,1157,0,4,0,1,1,0,1,1,0,0
38043,2,2,67,77000.0,260,10,10,2,1,1,1,1,1,0,0
5602,2,2,83,99000.0,195,7,7,3,1,1,1,1,1,0,0
141395,3,3,66,66000.0,647,0,3,0,0,1,1,1,1,0,0
5360,3,3,22,44000.0,126,0,3,0,0,1,1,1,0,1,0
53413,1,1,18,42000.0,1577,0,4,0,1,1,0,1,0,1,0
52333,1,1,67,88000.0,408,0,4,0,1,1,0,1,1,0,0
127854,1,1,29,42000.0,985,0,4,0,1,1,0,1,1,0,0
26956,2,2,26,64000.0,250,7,7,3,1,1,1,1,0,1,0
67463,1,3,43,67000.0,326,0,4,0,1,1,0,1,0,1,0
2377,3,3,74,75000.0,1036,0,3,0,0,1,1,1,1,0,0
28079,2,2,73,84000.0,945,7,7,3,1,1,1,1,1,0,0
112291,1,1,58,55000.0,242,0,4,0,1,1,0,1,0,1,0
128307,2,2,46,76000.0,156,10,10,2,1,1,1,1,1,0,0
142642,1,1,41,61000.0,565,0,4,0,1,1,0,1,0,1,0
71448,1,3,44,75000.0,858,0,4,0,1,1,0,1,1,0,0
27628,1,1,53,64000.0,759,0,3,0,0,1,1,1,0,1,0
17750,3,3,60,44000.0,101,0,3,0,0,1,1,1,0,1,0
3914,3,1,41,37000.0,228,0,3,0,0,1,1,1,1,0,0
120399,3,3,34,32000.0,1608,0,4,0,1,1,0,1,0,1,0
65089,1,3,58,44000.0,268,0,4,0,1,1,0,1,0,1,0
118734,3,3,22,32000.0,945,0,3,0,0,1,1,1,0,1,0
132890,3,1,32,37000.0,95,0,3,0,0,1,1,1,0,1,0
40070,3,3,72,81000.0,209,0,3,0,0,1,1,1,1,0,0
108996,3,3,45,60000.0,229,0,4,0,1,1,0,1,1,0,0
91910,1,1,66,63000.0,276,0,4,0,1,1,0,1,1,0,0
7564,1,1,61,100000.0,1062,0,3,0,0,1,1,1,0,1,0
75781,1,1,37,41000.0,263,0,4,0,1,1,0,1,0,1,0
136716,1,1,52,39000.0,758,5,7,5,1,1,0,1,1,0,0
119814,3,3,29,44000.0,346,0,3,0,0,1,1,1,0,1,0
4927,3,3,71,95000.0,841,0,3,0,0,1,1,1,0,1,0
123833,1,1,55,83000.0,555,20,10,5,1,1,0,0,1,0,0
29040,3,3,61,97000.0,467,0,4,0,1,1,0,1,1,0,0
8754,1,1,67,44000.0,225,0,3,0,0,1,1,1,0,1,0
57914,3,3,60,51000.0,377,0,4,0,1,1,0,1,0,1,0
72573,1,0,60,73000.0,190,10,7,10,0,1,1,1,1,0,0
34265,1,3,46,47000.0,308,0,3,0,0,1,1,1,0,1,0
30658,1,1,66,52000.0,869,0,4,0,1,1,0,1,0,1,0
96822,1,1,51,36000.0,69,0,4,0,1,1,0,1,0,1,0
64435,3,3,53,72000.0,246,0,4,0,1,1,0,1,1,0,0
58259,3,3,62,63000.0,570,0,3,0,0,1,1,1,0,1,0
131201,0,0,51,70000.0,461,5,5,5,1,1,1,1,0,1,0
54463,3,3,60,77000.0,670,0,3,0,0,1,1,1,1,0,0
132101,0,0,83,96000.0,768,5,5,5,1,1,1,1,1,0,0
63164,3,3,61,58000.0,937,0,3,0,0,1,1,1,1,0,0
108495,3,3,75,67000.0,840,0,3,0,0,1,1,1,1,0,0
33496,1,1,31,35000.0,803,0,4,0,1,1,0,1,0,1,0
26492,1,3,53,102000.0,329,0,3,0,0,1,1,1,1,0,0
33301,0,0,53,97000.0,915,5,5,5,1,1,1,1,0,0,1
10458,1,1,33,64000.0,3,0,4,0,1,1,0,1,1,0,0
40876,1,1,83,61000.0,203,0,3,0,0,1,1,1,1,0,0
83638,1,1,50,87000.0,1352,0,4,0,1,1,0,1,1,0,0
40878,2,2,83,61000.0,203,7,7,3,1,1,1,1,1,0,0
26623,1,3,46,35000.0,1760,0,3,0,0,1,1,1,0,1,0
6104,1,1,30,43000.0,473,0,3,0,0,1,1,1,0,1,0
26682,2,2,52,55000.0,654,7,7,3,1,1,1,1,0,1,0
21139,1,1,62,85000.0,107,0,4,0,1,1,0,1,1,0,0
88353,1,1,70,51000.0,107,0,4,0,1,1,0,1,0,1,0
88212,1,1,57,51000.0,171,0,4,0,1,1,0,1,1,0,0
23886,1,1,34,50000.0,1432,0,3,0,0,1,1,1,0,1,0
127403,1,1,28,47000.0,354,0,4,0,1,1,0,1,1,0,0
116637,3,3,46,80000.0,311,0,3,0,0,1,1,1,1,0,0
56054,1,1,25,39000.0,160,0,3,0,0,1,1,1,0,1,0
45402,1,1,19,65000.0,200,0,4,0,1,1,0,1,0,1,0
20721,1,3,39,52000.0,266,0,3,0,0,1,1,1,0,1,0
73874,3,3,34,60000.0,600,0,3,0,0,1,1,1,0,1,0
26220,1,1,42,74000.0,737,0,3,0,0,1,1,1,1,0,0
122541,1,1,54,43000.0,762,0,4,0,1,1,0,1,1,0,0
100547,1,1,28,53000.0,945,0,4,0,1,1,0,1,1,0,0
38414,1,1,51,65000.0,754,0,3,0,0,1,1,1,0,1,0
101217,3,3,65,59000.0,1692,0,3,0,0,1,1,1,1,0,0
98034,3,3,65,73000.0,213,0,3,0,0,1,1,1,0,1,0
124239,1,1,50,80000.0,704,0,4,0,1,1,0,1,1,0,0
20735,1,3,39,52000.0,266,0,3,0,0,1,1,1,0,1,0
15455,2,2,69,31000.0,592,10,10,2,1,1,1,1,1,0,0
7911,2,2,50,110000.0,254,10,10,2,1,1,1,1,1,0,0
15170,1,1,22,68000.0,981,0,4,0,1,1,0,1,0,1,0
115618,1,1,47,50000.0,979,0,4,0,1,1,0,1,0,1,0
102838,1,1,55,118000.0,137,0,3,0,0,1,1,1,0,1,0
91146,3,3,57,43000.0,214,0,4,0,1,1,0,1,1,0,0
95152,1,1,57,49000.0,432,0,3,0,0,1,1,1,1,0,0
131861,1,1,44,49000.0,543,0,3,0,0,1,1,1,1,0,0
117334,2,2,44,65000.0,1585,10,10,2,1,1,1,1,0,1,0
100296,1,0,49,64000.0,1737,10,7,10,0,1,1,1,0,1,0
81569,2,2,64,75000.0,669,10,10,2,1,1,1,1,1,0,0
36330,3,1,64,70000.0,1200,0,3,0,0,1,1,1,0,1,0
117905,1,3,43,59000.0,215,0,3,0,0,1,1,1,0,1,0
71524,3,3,26,44000.0,367,0,3,0,0,1,1,1,0,1,0
124658,3,3,56,84000.0,890,0,4,0,1,1,0,1,0,1,0
81618,1,1,40,58000.0,725,0,3,0,0,1,1,1,1,0,0
142246,3,3,75,94000.0,501,0,3,0,0,1,1,1,0,1,0
143962,0,1,54,40000.0,136,5,7,5,1,1,0,1,0,1,0
120292,1,1,81,41000.0,1018,0,4,0,1,1,0,1,0,1,0
63534,1,3,58,93000.0,15,0,3,0,0,1,1,1,1,0,0
39870,2,1,70,114000.0,1017,10,7,2,1,1,0,1,0,1,0
96130,3,3,35,33000.0,282,0,4,0,1,1,0,1,1,0,0
10086,3,3,40,70000.0,20,0,4,0,1,1,0,1,0,1,0
100802,2,2,51,70000.0,301,7,7,3,1,1,1,1,1,0,0
146974,3,3,30,62000.0,281,0,3,0,0,1,1,1,0,1,0
46356,1,1,33,51000.0,461,0,4,0,1,1,0,1,1,0,0
148255,1,1,71,64000.0,197,0,4,0,1,1,0,1,1,0,0
64597,2,2,85,50000.0,85,10,10,2,1,1,1,1,0,1,0
103657,3,1,71,58000.0,541,0,3,0,0,1,1,1,1,0,0
105479,1,1,89,52000.0,808,0,4,0,1,1,0,1,0,1,0
30446,1,3,62,64000.0,726,0,3,0,0,1,1,1,0,1,0
31421,1,1,62,74000.0,1159,0,3,0,0,1,1,1,0,1,0
50196,3,1,66,71000.0,414,0,3,0,0,1,1,1,0,1,0
88324,3,3,31,49000.0,358,0,3,0,0,1,1,1,0,1,0
109359,3,1,60,73000.0,666,0,4,0,1,1,0,1,1,0,0
134928,3,1,66,120000.0,844,0,4,0,1,1,0,1,0,1,0
56583,1,1,75,77000.0,169,20,10,5,1,1,0,0,1,0,0
131195,3,3,63,74000.0,122,0,3,0,0,1,1,1,1,0,0
49734,3,3,34,57000.0,665,0,3,0,0,1,1,1,0,1,0
131500,3,1,61,76000.0,1767,0,4,0,1,1,0,1,1,0,0
90519,2,2,45,73000.0,924,10,7,2,1,1,0,1,1,0,0
144426,0,0,35,74000.0,363,10,5,10,1,1,1,1,1,0,0
135694,1,1,60,68000.0,712,0,3,0,0,1,1,1,0,1,0
67992,1,1,64,103000.0,747,0,4,0,1,1,0,1,1,0,0
29380,1,1,53,88000.0,1000,0,4,0,1,1,0,1,1,0,0
107070,3,3,68,54000.0,1323,0,3,0,0,1,1,1,0,1,0
35243,1,1,62,52000.0,850,0,4,0,1,1,0,1,0,1,0
81401,1,1,71,86000.0,742,0,3,0,0,1,1,1,1,0,0
114938,1,1,72,55000.0,965,0,3,0,0,1,1,1,1,0,0
125401,1,1,20,49000.0,566,0,4,0,1,1,0,1,1,0,0
5509,3,3,51,67000.0,1635,0,3,0,0,1,1,1,1,0,0
35332,3,1,18,56000.0,1813,0,3,0,0,1,1,1,0,1,0
115020,3,3,25,52000.0,1137,0,3,0,0,1,1,1,0,1,0
43417,1,1,90,119000.0,734,0,3,0,0,1,1,1,1,0,0
83863,2,2,37,86000.0,828,7,7,3,1,1,1,1,0,1,0
27278,0,0,66,59000.0,298,10,7,10,0,1,1,1,1,0,0
