key_0,actual,predicted,age,income,membership_duration,amount_spent,offer,difficulty,duration,reward,web,email,social,mobile,offer_type = _bogo,offer_type = _discount,offer_type = _informational,gender = _F,gender = _M,gender = _O
13623,1.0,1.0,81,32000.0,1387,6.6,8,0,3,0,0,1,1,1,0,0,1,0,1,0
15034,1.0,1.0,41,53000.0,231,16.19,8,0,3,0,0,1,1,1,0,0,1,1,0,0
9742,0.0,0.0,50,68000.0,872,2.59,5,20,10,5,1,1,0,0,0,1,0,0,1,0
2518,0.0,0.0,26,39000.0,232,3.21,7,10,10,2,1,1,1,1,0,1,0,0,1,0
11477,1.0,1.0,59,57000.0,324,21.58,7,10,10,2,1,1,1,1,0,1,0,1,0,0
7856,0.0,0.0,61,49000.0,66,1.6,5,20,10,5,1,1,0,0,0,1,0,0,1,0
1806,0.0,0.0,28,48000.0,58,6.01,3,0,4,0,1,1,0,1,0,0,1,0,1,0
876,0.0,1.0,43,41000.0,1640,4.2,3,0,4,0,1,1,0,1,0,0,1,0,1,0
20892,1.0,1.0,60,84000.0,433,20.91,6,7,7,3,1,1,1,1,0,1,0,1,0,0
17412,0.0,0.0,66,54000.0,1597,2.6,4,5,7,5,1,1,0,1,1,0,0,0,1,0
1961,0.0,0.0,78,72000.0,271,18.54,10,10,7,2,1,1,0,1,0,1,0,1,0,0
877,0.0,0.0,43,41000.0,1640,4.2,4,5,7,5,1,1,0,1,1,0,0,0,1,0
16800,0.0,0.0,47,89000.0,312,16.42,2,10,5,10,1,1,1,1,1,0,0,1,0,0
1299,1.0,1.0,73,89000.0,234,24.87,6,7,7,3,1,1,1,1,0,1,0,1,0,0
19831,0.0,0.0,64,56000.0,160,4.43,2,10,5,10,1,1,1,1,1,0,0,0,1,0
17302,0.0,0.0,52,59000.0,1406,1.77,5,20,10,5,1,1,0,0,0,1,0,0,1,0
11715,1.0,1.0,52,67000.0,1478,8.45,6,7,7,3,1,1,1,1,0,1,0,0,1,0
1547,0.0,0.0,70,52000.0,144,35.99,5,20,10,5,1,1,0,0,0,1,0,0,1,0
6558,0.0,0.0,72,36000.0,294,1.29,6,7,7,3,1,1,1,1,0,1,0,0,1,0
15398,0.0,1.0,78,92000.0,947,27.06,3,0,4,0,1,1,0,1,0,0,1,1,0,0
14290,0.0,0.0,56,37000.0,94,5.48,3,0,4,0,1,1,0,1,0,0,1,0,1,0
5444,0.0,0.0,19,71000.0,273,2.05,5,20,10,5,1,1,0,0,0,1,0,0,1,0
13538,0.0,0.0,87,43000.0,1170,4.29,7,10,10,2,1,1,1,1,0,1,0,0,1,0
5914,0.0,0.0,65,52000.0,344,7.87,1,10,7,10,0,1,1,1,1,0,0,1,0,0
2976,0.0,0.0,62,75000.0,146,19.02,4,5,7,5,1,1,0,1,1,0,0,1,0,0
18005,0.0,0.0,29,33000.0,1680,0.76,1,10,7,10,0,1,1,1,1,0,0,0,1,0
550,0.0,0.0,34,59000.0,307,4.36,9,5,5,5,1,1,1,1,1,0,0,0,1,0
7194,0.0,0.0,91,64000.0,164,0.76,1,10,7,10,0,1,1,1,1,0,0,0,1,0
18372,0.0,0.0,37,57000.0,257,6.73,6,7,7,3,1,1,1,1,0,1,0,0,1,0
6173,0.0,0.0,43,68000.0,348,21.85,5,20,10,5,1,1,0,0,0,1,0,0,1,0
776,0.0,0.0,49,74000.0,240,26.38,9,5,5,5,1,1,1,1,1,0,0,1,0,0
6150,0.0,0.0,40,59000.0,735,11.44,5,20,10,5,1,1,0,0,0,1,0,0,1,0
11365,0.0,0.0,36,63000.0,179,3.25,5,20,10,5,1,1,0,0,0,1,0,0,1,0
7259,0.0,0.0,61,65000.0,18,0.31,7,10,10,2,1,1,1,1,0,1,0,0,1,0
5338,0.0,0.0,20,37000.0,1458,4.05,5,20,10,5,1,1,0,0,0,1,0,0,1,0
19724,0.0,0.0,60,65000.0,1025,3.17,6,7,7,3,1,1,1,1,0,1,0,0,1,0
11321,0.0,0.0,54,57000.0,49,2.02,10,10,7,2,1,1,0,1,0,1,0,0,1,0
6985,1.0,1.0,43,39000.0,756,16.43,8,0,3,0,0,1,1,1,0,0,1,0,1,0
11746,0.0,0.0,67,52000.0,187,24.7,5,20,10,5,1,1,0,0,0,1,0,0,1,0
10315,1.0,1.0,63,70000.0,991,11.93,6,7,7,3,1,1,1,1,0,1,0,0,1,0
11067,0.0,1.0,57,62000.0,1085,34.51,4,5,7,5,1,1,0,1,1,0,0,1,0,0
12028,0.0,0.0,34,73000.0,878,32.73,4,5,7,5,1,1,0,1,1,0,0,0,1,0
20083,0.0,0.0,26,41000.0,342,3.07,2,10,5,10,1,1,1,1,1,0,0,0,1,0
20910,0.0,0.0,61,81000.0,207,19.88,4,5,7,5,1,1,0,1,1,0,0,1,0,0
20035,0.0,0.0,70,81000.0,298,25.43,5,20,10,5,1,1,0,0,0,1,0,1,0,0
12568,1.0,1.0,68,71000.0,1465,3.4,8,0,3,0,0,1,1,1,0,0,1,0,1,0
13258,0.0,0.0,21,48000.0,169,3.76,6,7,7,3,1,1,1,1,0,1,0,0,1,0
2462,0.0,0.0,47,70000.0,208,11.29,2,10,5,10,1,1,1,1,1,0,0,1,0,0
11580,0.0,1.0,70,82000.0,103,30.54,7,10,10,2,1,1,1,1,0,1,0,0,1,0
11930,0.0,0.0,48,42000.0,1526,1.11,7,10,10,2,1,1,1,1,0,1,0,0,1,0
12963,0.0,0.0,26,61000.0,1189,3.82,1,10,7,10,0,1,1,1,1,0,0,1,0,0
12892,0.0,0.0,35,60000.0,330,1.17,1,10,7,10,0,1,1,1,1,0,0,0,1,0
8198,0.0,1.0,57,78000.0,528,15.16,1,10,7,10,0,1,1,1,1,0,0,1,0,0
8005,1.0,0.0,34,37000.0,105,11.4,1,10,7,10,0,1,1,1,1,0,0,0,1,0
1727,0.0,0.0,29,59000.0,215,3.05,4,5,7,5,1,1,0,1,1,0,0,0,1,0
13511,0.0,0.0,68,33000.0,123,2.23,1,10,7,10,0,1,1,1,1,0,0,0,0,1
20250,0.0,1.0,67,62000.0,233,13.97,7,10,10,2,1,1,1,1,0,1,0,1,0,0
8952,0.0,1.0,56,91000.0,629,37.35,7,10,10,2,1,1,1,1,0,1,0,1,0,0
390,1.0,1.0,82,110000.0,782,31.77,8,0,3,0,0,1,1,1,0,0,1,0,1,0
2806,1.0,1.0,60,59000.0,691,16.59,9,5,5,5,1,1,1,1,1,0,0,1,0,0
1377,0.0,0.0,51,53000.0,350,3.46,1,10,7,10,0,1,1,1,1,0,0,0,1,0
3486,0.0,0.0,23,41000.0,249,2.12,2,10,5,10,1,1,1,1,1,0,0,0,1,0
10722,1.0,1.0,53,53000.0,474,0.7000000000000001,8,0,3,0,0,1,1,1,0,0,1,0,1,0
3690,1.0,0.0,28,52000.0,12,18.63,4,5,7,5,1,1,0,1,1,0,0,0,1,0
10498,1.0,1.0,64,80000.0,290,14.93,6,7,7,3,1,1,1,1,0,1,0,1,0,0
12548,0.0,0.0,73,45000.0,201,0.19,5,20,10,5,1,1,0,0,0,1,0,0,1,0
19477,1.0,0.0,53,94000.0,1083,17.56,2,10,5,10,1,1,1,1,1,0,0,1,0,0
6562,1.0,1.0,77,87000.0,48,17.9,7,10,10,2,1,1,1,1,0,1,0,0,1,0
1968,1.0,1.0,54,80000.0,518,24.79,9,5,5,5,1,1,1,1,1,0,0,0,1,0
7673,0.0,0.0,22,57000.0,131,1.46,2,10,5,10,1,1,1,1,1,0,0,0,1,0
20917,1.0,1.0,84,93000.0,757,25.07,8,0,3,0,0,1,1,1,0,0,1,0,1,0
15501,1.0,0.0,77,96000.0,194,22.08,5,20,10,5,1,1,0,0,0,1,0,0,1,0
9497,1.0,1.0,60,91000.0,1064,35.96,4,5,7,5,1,1,0,1,1,0,0,0,1,0
11923,1.0,1.0,46,96000.0,1429,33.74,7,10,10,2,1,1,1,1,0,1,0,1,0,0
2655,1.0,0.0,53,82000.0,1087,26.4,1,10,7,10,0,1,1,1,1,0,0,1,0,0
248,1.0,1.0,71,105000.0,231,17.62,6,7,7,3,1,1,1,1,0,1,0,1,0,0
14352,1.0,1.0,76,84000.0,992,22.41,9,5,5,5,1,1,1,1,1,0,0,1,0,0
14547,0.0,0.0,50,71000.0,194,22.39,10,10,7,2,1,1,0,1,0,1,0,1,0,0
10514,0.0,0.0,47,54000.0,56,3.97,7,10,10,2,1,1,1,1,0,1,0,0,1,0
20550,1.0,1.0,55,55000.0,340,92.52,7,10,10,2,1,1,1,1,0,1,0,0,1,0
199,0.0,0.0,22,63000.0,89,5.11,1,10,7,10,0,1,1,1,1,0,0,0,1,0
11098,0.0,0.0,38,74000.0,125,9.98,4,5,7,5,1,1,0,1,1,0,0,0,1,0
16300,0.0,0.0,95,65000.0,287,25.45,4,5,7,5,1,1,0,1,1,0,0,1,0,0
4079,1.0,0.0,59,63000.0,40,23.66,2,10,5,10,1,1,1,1,1,0,0,0,1,0
12761,0.0,0.0,84,44000.0,239,1.12,1,10,7,10,0,1,1,1,1,0,0,0,0,1
2605,0.0,0.0,46,44000.0,311,0.74,10,10,7,2,1,1,0,1,0,1,0,0,1,0
18954,0.0,0.0,78,43000.0,328,4.31,1,10,7,10,0,1,1,1,1,0,0,1,0,0
18695,0.0,1.0,51,56000.0,1400,14.56,6,7,7,3,1,1,1,1,0,1,0,1,0,0
18842,1.0,1.0,57,34000.0,609,9.19,8,0,3,0,0,1,1,1,0,0,1,0,1,0
19241,1.0,0.0,52,93000.0,61,26.7,7,10,10,2,1,1,1,1,0,1,0,0,1,0
6398,0.0,0.0,67,92000.0,751,35.67,5,20,10,5,1,1,0,0,0,1,0,0,1,0
13457,0.0,0.0,67,63000.0,283,2.49,7,10,10,2,1,1,1,1,0,1,0,0,1,0
5096,0.0,0.0,33,31000.0,339,7.57,4,5,7,5,1,1,0,1,1,0,0,0,1,0
12004,0.0,0.0,60,50000.0,232,19.03,10,10,7,2,1,1,0,1,0,1,0,1,0,0
8632,0.0,0.0,54,60000.0,278,4.92,2,10,5,10,1,1,1,1,1,0,0,0,1,0
19519,0.0,0.0,72,56000.0,308,5.35,5,20,10,5,1,1,0,0,0,1,0,0,1,0
2863,0.0,0.0,49,47000.0,284,2.92,7,10,10,2,1,1,1,1,0,1,0,0,1,0
4698,1.0,1.0,40,65000.0,696,14.83,3,0,4,0,1,1,0,1,0,0,1,0,1,0
5029,1.0,1.0,38,86000.0,341,20.89,10,10,7,2,1,1,0,1,0,1,0,0,1,0
3842,0.0,1.0,49,59000.0,55,12.78,7,10,10,2,1,1,1,1,0,1,0,0,1,0
9135,0.0,1.0,45,68000.0,241,16.53,7,10,10,2,1,1,1,1,0,1,0,0,1,0
7868,1.0,1.0,58,76000.0,255,19.62,3,0,4,0,1,1,0,1,0,0,1,0,1,0
3577,0.0,0.0,26,53000.0,264,7.67,4,5,7,5,1,1,0,1,1,0,0,0,1,0
14460,0.0,0.0,32,37000.0,646,7.22,10,10,7,2,1,1,0,1,0,1,0,0,1,0
616,0.0,0.0,47,35000.0,236,0.42,9,5,5,5,1,1,1,1,1,0,0,0,1,0
5256,0.0,1.0,58,94000.0,694,27.06,4,5,7,5,1,1,0,1,1,0,0,1,0,0
17242,1.0,1.0,65,83000.0,624,33.96,1,10,7,10,0,1,1,1,1,0,0,1,0,0
10237,0.0,0.0,42,70000.0,116,3.81,10,10,7,2,1,1,0,1,0,1,0,0,1,0
14728,0.0,0.0,68,80000.0,35,31.44,4,5,7,5,1,1,0,1,1,0,0,0,1,0
9734,0.0,0.0,37,40000.0,140,0.6900000000000001,5,20,10,5,1,1,0,0,0,1,0,0,1,0
12642,1.0,1.0,93,48000.0,774,9.78,8,0,3,0,0,1,1,1,0,0,1,0,1,0
17941,0.0,0.0,81,82000.0,155,15.74,9,5,5,5,1,1,1,1,1,0,0,0,1,0
12132,0.0,0.0,56,84000.0,163,15.86,5,20,10,5,1,1,0,0,0,1,0,0,1,0
19550,1.0,1.0,60,88000.0,575,700.97,9,5,5,5,1,1,1,1,1,0,0,0,1,0
17854,1.0,0.0,66,63000.0,1,17.59,1,10,7,10,0,1,1,1,1,0,0,1,0,0
389,1.0,1.0,82,110000.0,782,31.77,6,7,7,3,1,1,1,1,0,1,0,0,1,0
10139,0.0,0.0,48,96000.0,173,21.2,7,10,10,2,1,1,1,1,0,1,0,1,0,0
608,1.0,1.0,48,93000.0,747,20.61,6,7,7,3,1,1,1,1,0,1,0,0,1,0
17680,1.0,1.0,76,84000.0,1008,18.27,10,10,7,2,1,1,0,1,0,1,0,0,1,0
9113,0.0,0.0,37,68000.0,185,2.68,4,5,7,5,1,1,0,1,1,0,0,0,1,0
20127,0.0,0.0,59,58000.0,317,10.65,5,20,10,5,1,1,0,0,0,1,0,0,1,0
3193,0.0,0.0,36,41000.0,342,0.5700000000000001,6,7,7,3,1,1,1,1,0,1,0,0,1,0
14477,1.0,0.0,64,63000.0,276,18.27,9,5,5,5,1,1,1,1,1,0,0,1,0,0
2395,0.0,0.0,54,61000.0,52,3.25,5,20,10,5,1,1,0,0,0,1,0,0,1,0
14948,1.0,1.0,39,61000.0,890,27.5,3,0,4,0,1,1,0,1,0,0,1,0,1,0
196,1.0,0.0,55,51000.0,18,13.88,4,5,7,5,1,1,0,1,1,0,0,1,0,0
10531,1.0,1.0,55,79000.0,317,17.76,6,7,7,3,1,1,1,1,0,1,0,0,1,0
1596,0.0,0.0,73,73000.0,163,0.34,6,7,7,3,1,1,1,1,0,1,0,0,1,0
4364,1.0,0.0,75,115000.0,232,22.57,4,5,7,5,1,1,0,1,1,0,0,1,0,0
8743,1.0,0.0,75,63000.0,252,14.42,1,10,7,10,0,1,1,1,1,0,0,1,0,0
6409,0.0,0.0,41,64000.0,486,2.79,5,20,10,5,1,1,0,0,0,1,0,0,1,0
13042,0.0,0.0,30,31000.0,50,7.62,5,20,10,5,1,1,0,0,0,1,0,1,0,0
15422,0.0,0.0,69,83000.0,190,21.3,9,5,5,5,1,1,1,1,1,0,0,0,1,0
7922,1.0,1.0,61,96000.0,690,15.46,3,0,4,0,1,1,0,1,0,0,1,1,0,0
3105,0.0,0.0,52,53000.0,9,1.48,1,10,7,10,0,1,1,1,1,0,0,0,1,0
5061,0.0,1.0,69,110000.0,177,35.52,3,0,4,0,1,1,0,1,0,0,1,0,1,0
19093,1.0,0.0,36,71000.0,50,11.23,4,5,7,5,1,1,0,1,1,0,0,1,0,0
3239,0.0,0.0,29,62000.0,1587,2.22,5,20,10,5,1,1,0,0,0,1,0,0,1,0
13513,0.0,0.0,68,33000.0,123,2.23,4,5,7,5,1,1,0,1,1,0,0,0,0,1
13481,0.0,0.0,83,56000.0,344,2.25,10,10,7,2,1,1,0,1,0,1,0,1,0,0
8055,0.0,0.0,41,65000.0,1155,4.34,2,10,5,10,1,1,1,1,1,0,0,0,1,0
18952,0.0,0.0,63,50000.0,98,6.5600000000000005,5,20,10,5,1,1,0,0,0,1,0,0,1,0
11666,0.0,0.0,71,48000.0,266,5.41,10,10,7,2,1,1,0,1,0,1,0,0,1,0
8202,1.0,1.0,24,57000.0,738,12.74,1,10,7,10,0,1,1,1,1,0,0,1,0,0
16106,0.0,1.0,83,99000.0,202,25.18,9,5,5,5,1,1,1,1,1,0,0,1,0,0
5542,0.0,0.0,97,41000.0,634,0.51,10,10,7,2,1,1,0,1,0,1,0,1,0,0
3926,0.0,0.0,90,56000.0,229,3.34,7,10,10,2,1,1,1,1,0,1,0,0,1,0
856,0.0,0.0,49,36000.0,198,4.08,5,20,10,5,1,1,0,0,0,1,0,1,0,0
10213,0.0,0.0,59,42000.0,240,1.91,4,5,7,5,1,1,0,1,1,0,0,0,1,0
4675,1.0,0.0,56,72000.0,648,24.17,4,5,7,5,1,1,0,1,1,0,0,1,0,0
14676,0.0,0.0,60,49000.0,166,3.54,4,5,7,5,1,1,0,1,1,0,0,0,1,0
5873,1.0,1.0,67,82000.0,788,31.74,8,0,3,0,0,1,1,1,0,0,1,1,0,0
4030,0.0,0.0,53,64000.0,759,0.29,1,10,7,10,0,1,1,1,1,0,0,0,1,0
16086,1.0,1.0,73,65000.0,86,15.35,8,0,3,0,0,1,1,1,0,0,1,1,0,0
18374,1.0,1.0,69,111000.0,154,26.67,3,0,4,0,1,1,0,1,0,0,1,0,1,0
17252,0.0,0.0,73,36000.0,264,4.33,9,5,5,5,1,1,1,1,1,0,0,0,1,0
17984,0.0,0.0,84,106000.0,732,27.7,4,5,7,5,1,1,0,1,1,0,0,0,1,0
13642,1.0,0.0,78,68000.0,215,22.52,4,5,7,5,1,1,0,1,1,0,0,0,1,0
307,0.0,0.0,67,106000.0,164,33.32,10,10,7,2,1,1,0,1,0,1,0,0,1,0
15209,0.0,0.0,62,33000.0,30,0.48,7,10,10,2,1,1,1,1,0,1,0,0,1,0
13248,0.0,0.0,34,31000.0,200,0.1,4,5,7,5,1,1,0,1,1,0,0,0,1,0
20080,0.0,0.0,49,31000.0,126,4.1,1,10,7,10,0,1,1,1,1,0,0,1,0,0
8572,0.0,0.0,26,45000.0,620,11.42,3,0,4,0,1,1,0,1,0,0,1,0,1,0
6122,1.0,1.0,63,34000.0,894,3.89,8,0,3,0,0,1,1,1,0,0,1,1,0,0
6824,0.0,0.0,57,74000.0,309,24.37,1,10,7,10,0,1,1,1,1,0,0,1,0,0
13405,1.0,1.0,34,70000.0,252,1.72,8,0,3,0,0,1,1,1,0,0,1,1,0,0
20758,0.0,0.0,58,43000.0,8,0.59,1,10,7,10,0,1,1,1,1,0,0,0,1,0
3736,1.0,0.0,62,106000.0,41,32.59,7,10,10,2,1,1,1,1,0,1,0,0,1,0
2336,0.0,0.0,68,75000.0,545,25.14,5,20,10,5,1,1,0,0,0,1,0,1,0,0
10733,1.0,1.0,40,52000.0,1086,21.39,3,0,4,0,1,1,0,1,0,0,1,0,1,0
17579,0.0,0.0,72,68000.0,114,1.07,3,0,4,0,1,1,0,1,0,0,1,0,1,0
219,1.0,1.0,68,107000.0,57,22.26,6,7,7,3,1,1,1,1,0,1,0,0,1,0
18371,0.0,0.0,79,88000.0,85,24.82,6,7,7,3,1,1,1,1,0,1,0,1,0,0
4203,0.0,0.0,56,110000.0,305,24.81,5,20,10,5,1,1,0,0,0,1,0,1,0,0
17555,0.0,0.0,43,45000.0,178,7.09,4,5,7,5,1,1,0,1,1,0,0,0,1,0
1409,0.0,0.0,20,33000.0,140,0.15,10,10,7,2,1,1,0,1,0,1,0,0,1,0
900,0.0,0.0,51,99000.0,120,20.51,7,10,10,2,1,1,1,1,0,1,0,0,1,0
14965,1.0,1.0,75,72000.0,462,14.65,10,10,7,2,1,1,0,1,0,1,0,0,1,0
3922,0.0,0.0,26,64000.0,250,2.29,9,5,5,5,1,1,1,1,1,0,0,0,1,0
1350,0.0,0.0,56,49000.0,1102,3.21,3,0,4,0,1,1,0,1,0,0,1,0,1,0
3248,0.0,0.0,59,73000.0,9,1.48,5,20,10,5,1,1,0,0,0,1,0,0,1,0
19681,0.0,0.0,68,34000.0,304,4.45,10,10,7,2,1,1,0,1,0,1,0,1,0,0
20647,0.0,0.0,67,56000.0,303,6.9,4,5,7,5,1,1,0,1,1,0,0,0,1,0
19203,0.0,0.0,29,41000.0,101,3.09,6,7,7,3,1,1,1,1,0,1,0,0,1,0
10372,0.0,0.0,73,39000.0,293,2.96,5,20,10,5,1,1,0,0,0,1,0,1,0,0
2510,0.0,0.0,43,91000.0,148,24.28,4,5,7,5,1,1,0,1,1,0,0,0,1,0
19263,1.0,1.0,57,85000.0,894,37.58,7,10,10,2,1,1,1,1,0,1,0,0,1,0
13944,0.0,1.0,64,98000.0,256,29.17,2,10,5,10,1,1,1,1,1,0,0,0,1,0
20098,0.0,0.0,71,71000.0,92,2.68,5,20,10,5,1,1,0,0,0,1,0,0,1,0
575,0.0,0.0,49,57000.0,283,0.75,5,20,10,5,1,1,0,0,0,1,0,1,0,0
2937,1.0,1.0,75,50000.0,1241,15.71,6,7,7,3,1,1,1,1,0,1,0,1,0,0
15063,0.0,0.0,67,52000.0,1714,3.97,9,5,5,5,1,1,1,1,1,0,0,0,1,0
7853,0.0,0.0,42,57000.0,285,0.95,10,10,7,2,1,1,0,1,0,1,0,0,1,0
19708,1.0,0.0,27,40000.0,394,18.74,2,10,5,10,1,1,1,1,1,0,0,1,0,0
20759,0.0,0.0,58,43000.0,8,0.59,3,0,4,0,1,1,0,1,0,0,1,0,1,0
10215,0.0,0.0,59,42000.0,240,1.91,5,20,10,5,1,1,0,0,0,1,0,0,1,0
2851,0.0,0.0,25,53000.0,160,7.22,10,10,7,2,1,1,0,1,0,1,0,0,1,0
788,0.0,0.0,43,60000.0,354,8.94,10,10,7,2,1,1,0,1,0,1,0,0,1,0
13670,0.0,0.0,21,52000.0,745,0.76,2,10,5,10,1,1,1,1,1,0,0,0,1,0
236,0.0,0.0,58,54000.0,131,1.91,2,10,5,10,1,1,1,1,1,0,0,1,0,0
7385,1.0,0.0,52,32000.0,725,13.69,4,5,7,5,1,1,0,1,1,0,0,1,0,0
7198,1.0,1.0,61,34000.0,601,12.79,9,5,5,5,1,1,1,1,1,0,0,0,1,0
12935,0.0,0.0,69,36000.0,620,13.02,5,20,10,5,1,1,0,0,0,1,0,0,1,0
9431,1.0,1.0,53,49000.0,1063,13.33,6,7,7,3,1,1,1,1,0,1,0,1,0,0
10272,1.0,0.0,87,79000.0,212,19.59,1,10,7,10,0,1,1,1,1,0,0,1,0,0
10424,0.0,0.0,58,61000.0,231,0.59,2,10,5,10,1,1,1,1,1,0,0,0,1,0
8503,0.0,0.0,60,45000.0,555,3.62,1,10,7,10,0,1,1,1,1,0,0,1,0,0
15618,0.0,0.0,39,32000.0,320,2.27,5,20,10,5,1,1,0,0,0,1,0,1,0,0
857,0.0,0.0,48,56000.0,344,3.91,1,10,7,10,0,1,1,1,1,0,0,0,1,0
4912,0.0,0.0,43,57000.0,364,0.3,10,10,7,2,1,1,0,1,0,1,0,0,1,0
20310,0.0,0.0,44,58000.0,48,5.47,2,10,5,10,1,1,1,1,1,0,0,0,1,0
9164,1.0,0.0,94,73000.0,420,9.51,3,0,4,0,1,1,0,1,0,0,1,1,0,0
6982,0.0,0.0,89,57000.0,1038,2.13,4,5,7,5,1,1,0,1,1,0,0,0,1,0
2814,0.0,0.0,52,65000.0,94,1.65,1,10,7,10,0,1,1,1,1,0,0,1,0,0
8543,0.0,0.0,22,68000.0,353,1.29,4,5,7,5,1,1,0,1,1,0,0,0,1,0
3600,1.0,1.0,30,66000.0,123,0.68,8,0,3,0,0,1,1,1,0,0,1,0,1,0
170,0.0,0.0,68,58000.0,169,8.39,1,10,7,10,0,1,1,1,1,0,0,0,1,0
12966,0.0,0.0,58,52000.0,130,3.38,2,10,5,10,1,1,1,1,1,0,0,0,1,0
4909,0.0,0.0,43,57000.0,364,0.3,1,10,7,10,0,1,1,1,1,0,0,0,1,0
20298,1.0,1.0,21,34000.0,1638,11.22,6,7,7,3,1,1,1,1,0,1,0,1,0,0
1297,0.0,0.0,73,89000.0,234,24.87,2,10,5,10,1,1,1,1,1,0,0,1,0,0
3415,0.0,0.0,55,83000.0,204,16.2,5,20,10,5,1,1,0,0,0,1,0,1,0,0
16439,0.0,0.0,42,69000.0,264,0.76,3,0,4,0,1,1,0,1,0,0,1,0,1,0
13948,1.0,1.0,45,62000.0,1073,15.33,1,10,7,10,0,1,1,1,1,0,0,0,1,0
8171,0.0,1.0,58,83000.0,565,26.62,9,5,5,5,1,1,1,1,1,0,0,1,0,0
20300,1.0,1.0,45,53000.0,744,17.36,7,10,10,2,1,1,1,1,0,1,0,0,1,0
18903,0.0,0.0,22,39000.0,68,2.49,9,5,5,5,1,1,1,1,1,0,0,0,1,0
242,0.0,0.0,24,61000.0,529,13.51,5,20,10,5,1,1,0,0,0,1,0,0,1,0
3670,0.0,0.0,44,67000.0,192,5.32,10,10,7,2,1,1,0,1,0,1,0,0,1,0
8522,0.0,0.0,56,96000.0,20,22.82,2,10,5,10,1,1,1,1,1,0,0,0,1,0
20049,1.0,1.0,57,88000.0,642,17.88,2,10,5,10,1,1,1,1,1,0,0,1,0,0
8061,1.0,0.0,46,93000.0,126,22.79,7,10,10,2,1,1,1,1,0,1,0,1,0,0
16370,1.0,1.0,73,74000.0,229,37.17,6,7,7,3,1,1,1,1,0,1,0,1,0,0
13233,0.0,0.0,92,95000.0,143,32.64,6,7,7,3,1,1,1,1,0,1,0,1,0,0
742,1.0,1.0,38,66000.0,213,13.17,8,0,3,0,0,1,1,1,0,0,1,1,0,0
764,0.0,0.0,66,54000.0,429,6.66,4,5,7,5,1,1,0,1,1,0,0,0,1,0
17687,0.0,1.0,58,54000.0,1077,13.89,2,10,5,10,1,1,1,1,1,0,0,1,0,0
17679,1.0,1.0,61,76000.0,936,17.63,10,10,7,2,1,1,0,1,0,1,0,1,0,0
8976,0.0,1.0,41,80000.0,234,28.56,2,10,5,10,1,1,1,1,1,0,0,1,0,0
9932,0.0,0.0,53,54000.0,49,6.0,10,10,7,2,1,1,0,1,0,1,0,1,0,0
6034,0.0,0.0,62,64000.0,68,6.99,5,20,10,5,1,1,0,0,0,1,0,0,1,0
19321,1.0,1.0,52,98000.0,1015,28.84,6,7,7,3,1,1,1,1,0,1,0,0,1,0
14328,0.0,0.0,27,72000.0,19,9.59,5,20,10,5,1,1,0,0,0,1,0,0,1,0
3406,1.0,0.0,90,101000.0,292,21.22,1,10,7,10,0,1,1,1,1,0,0,1,0,0
6240,0.0,0.0,64,57000.0,180,3.09,3,0,4,0,1,1,0,1,0,0,1,0,1,0
15187,1.0,0.0,59,55000.0,286,5.42,9,5,5,5,1,1,1,1,1,0,0,1,0,0
4677,1.0,1.0,61,115000.0,332,24.17,8,0,3,0,0,1,1,1,0,0,1,1,0,0
10338,1.0,1.0,70,68000.0,192,13.61,3,0,4,0,1,1,0,1,0,0,1,0,1,0
3484,0.0,0.0,53,51000.0,461,0.16,9,5,5,5,1,1,1,1,1,0,0,0,1,0
10633,1.0,1.0,35,42000.0,758,8.58,6,7,7,3,1,1,1,1,0,1,0,1,0,0
3323,1.0,1.0,70,80000.0,1047,21.34,6,7,7,3,1,1,1,1,0,1,0,1,0,0
5519,1.0,1.0,76,82000.0,620,18.16,9,5,5,5,1,1,1,1,1,0,0,1,0,0
1809,1.0,0.0,51,98000.0,359,22.66,1,10,7,10,0,1,1,1,1,0,0,1,0,0
12403,0.0,0.0,80,82000.0,440,22.57,5,20,10,5,1,1,0,0,0,1,0,1,0,0
14673,1.0,1.0,70,47000.0,260,4.54,8,0,3,0,0,1,1,1,0,0,1,0,1,0
12090,0.0,0.0,22,40000.0,292,1.32,10,10,7,2,1,1,0,1,0,1,0,1,0,0
16254,1.0,0.0,51,73000.0,354,1.82,3,0,4,0,1,1,0,1,0,0,1,0,1,0
19158,0.0,0.0,70,56000.0,543,0.33,7,10,10,2,1,1,1,1,0,1,0,0,1,0
2227,1.0,1.0,44,97000.0,643,18.58,2,10,5,10,1,1,1,1,1,0,0,0,1,0
13261,0.0,0.0,26,35000.0,23,1.41,2,10,5,10,1,1,1,1,1,0,0,0,1,0
15852,0.0,1.0,57,111000.0,768,29.28,6,7,7,3,1,1,1,1,0,1,0,0,1,0
6551,1.0,1.0,53,86000.0,1097,15.38,7,10,10,2,1,1,1,1,0,1,0,0,1,0
12287,1.0,1.0,30,69000.0,957,18.64,7,10,10,2,1,1,1,1,0,1,0,1,0,0
1755,0.0,1.0,62,114000.0,179,25.67,6,7,7,3,1,1,1,1,0,1,0,0,1,0
16545,0.0,0.0,48,44000.0,3,1.52,10,10,7,2,1,1,0,1,0,1,0,0,1,0
4421,0.0,0.0,43,34000.0,330,10.34,2,10,5,10,1,1,1,1,1,0,0,0,1,0
